label,brand,name,price,rank,ingredients,combination,dry,normal,oily,sensitive
sun protect,coola,rōsilliance organic bb+ cream spf 30,1898.0,3.8,aluminum hydroxide octyldodecyl oleate | caprylohydroxamic acid oryza sativa (rice) bran oil | caprylyl glycol plankton extract | carthamus tinctorius (safflower) seed oil | propanediol citrus aurantium dulcis (orange) fruit water | rosa damascena leaf cell extract | cocoglycerides rosmarinus officinalis (rosemary) leaf extract | commiphora myrrha leaf cell extract trisodium ethylenediamine disuccinate | cucumis sativus (cucumber) fruit extract | water | dicaprylyl carbonate xanthan gum | euterpe oleracea pulp oil | flavor | glycerin | helianthus annuus (sunflower) seed extract | helianthus annuus (sunflower) seed oil | hydrogen dimethicone | hydrolyzed wheat protein / pvp crosspolymer | hydroxyethyl acrylate/sodium acryloyldimethyl taurate copolymer | iron oxides | mica. certified organic,1,1,1,0,1
sun protect,volition beauty,prismatic luminizing shield spf 50,1277.5,4.2,cyclopentasiloxane | water | coconut alkanes | isododecane | glycerin | polyglyceryl-3 polydimethylsiloxyethyl dimethicone | peg/ppg-18/18 dimethicone | adipic acid/neopentyl glycol crosspolymer | lauryl dimethicone | triethoxysilylethyl polydimethylsiloxyethyl hexyl dimethicone | aluminum hydroxide | stearic acid | butylene glycol | phenoxyethanol | synthetic fluorphlogopite | titanium dioxide | hydrogenated polyisobutene | actinidia chinensis (kiwi) fruit water | coco-caprylate/caprate | caprylyl glycol | ethylhexylglycerin | hexylene glycol | alcohol | sophora flavescens root extract | sodium hyaluronate | glycyrrhiza uralensis (licorice) root extract | hydrogenated lecithin | ci 77491 | ci 77492,1,1,1,1,1
sun protect,tarte,tarteguard mineral powder sunscreen broad spectrum spf 30,1022.0,4.2,polymethylsilsesquioxane | silica | jojoba esters | caprylyl glycol | alumina | sodium dehydroacetate | phenoxyethanol | vanillin | caprylic/capric triglyceride | hexylene glycol | vanilla planifolia fruit extract | aluminum dimyristate | triethoxycaprylylsilane | disodium stearoyl glutamate | iron oxides | mica,1,1,1,1,1
sun protect,kiehls since 1851,ultra facial moisturizer spf 30,1131.5,3.7,water | propylene glycol | dicaprylyl ether | glycerin | peg-100 stearate | glyceryl stearate | squalane | hydrogenated polyisobutene | phenoxyethanol | sorbitan oleate | caprylyl glycol | acrylates/c10-30 alkyl acrylate crosspolymer | triethanolamine | beeswax | tocopherol | disodium edta | stearic acid | myristyl alcohol | sweet almond oil | apricot kernel oil | avocado oil,1,1,1,1,1
sun protect,first aid beauty,ultra repair pure mineral sunscreen moisturizer broad spectrum spf 40,1095.0,3.6,water | butyloctyl salicylate | cetearyl alcohol | caprylic/capric triglyceride | steareth-2 | dimethicone | squalane | glycerin | butylene glycol | alumina | ceteareth-20 | colloidal oatmeal | urea | allantoin | butyrospermum parkii (shea) butter | copaifera officinalis (balsam copaiba) resin | limnanthes alba (meadowfoam) seed oil | persea gratissima (avocado) oil | chrysanthemum parthenium (feverfew) extract | camellia sinensis leaf extract | glycyrrhiza glabra (licorice) root extract | ceramide np | tocopheryl acetate | triethoxycaprylylsilane | caprylyl glycol | isopropyl titanium triisostearate | c13-14 isoparaffin | c12-15 alkyl benzoate | polyhydroxystearic acid | laureth-7 | methicone | leuconostoc/radish root ferment filtrate | xanthan gum | polyacrylamide | phenoxyethanol | disodium edta | edta,1,1,1,1,1
sun protect,kiehls since 1851,powerful wrinkle reducing cream sunscreen broad spectrum spf 30,2701.0,3.5,water glycerin | cetearyl alcohol | isohexadecane | glyceryl stearate | cyclohexasiloxane | isononyl isononanoate | shea butter | peg-100 stearate | ceteareth-20 | phenoxyethanol | butylene glycol | ammonium polyacryloyldimethyl taurate | caprylyl glycol | tocopherol | chlorphenesin | xanthan gum | disodium edta | p-anisic acid | calcium pca | adenosine | copper pca | alteromonas ferment extract | corallina officinalis extract | citric acid | sodium hydroxide,1,1,1,1,1
sun protect,coola,mineral face spf 30 - cucumber matte,1314.0,4.4,aluminum hydroxide | butyrospermum parkii (organic shea butter) | cucumis sativus (organic cucumber) fruit extract | cyclopentasiloxane | dimethicone crosspolymer | glycerin (organic) | hydrogen dimethicone | isopropyl myristate | linum usitatissimum (organic linseed) seed oil | oenothera biennis (organic evening primrose) oil | plankton extract | polyamide-5 | polysilicone-11 | propylene carbonate | rosa canina (organic rose hip) fruit oil | silica silylate | stearalkonium hectorite,1,0,1,1,1
sun protect,kiehls since 1851,super multi-corrective cream sunscreen broad spectrum spf 30,3066.0,3.5,water | glycerin | dimethicone | glyceryl stearate | hydroxypropyl tetrahydropyrantriol | silica | peg-100 stearate | propylene glycol | euphorbia cerifera (candelilla) wax | phenoxyethanol | ammonium polyacryloyldimethyl taurate | stearic acid | dicaprylyl carbonate | cetyl alcohol | palmitic acid | capryloyl salicylic acid | caprylyl glycol | xanthan gum | dimethicone/vinyl dimethicone crosspolymer | fragrance | disodium edta | tocopherol | sodium hyaluronate | adenosine | linalool | sodium hydroxide | jasminum officinale (jasmine) flower extract | citronellol | geraniol | citral | benzyl alcohol | citric acid,1,1,1,1,1
sun protect,coola,daydream mineral primer spf 30,1533.0,4.2,alumina | cyclopentasiloxane | dimethicone | dimethicone/vinyl | dimethicone crosspolymer | hexyl laurate | iris pallida leaf cell extract | isododecane | lonicera japonica callus extract | mica | nymphaea alba leaf cell extract | peg-10 dimethicone | polyglyceryl-4 isostearate | polysilicone-11 | silica | stearic acid | titanium dioxide | trimethylsiloxysilicate,1,0,1,1,1
sun protect,shiseido,ultimate sun protection lotion wetforce spf 50+ mini,803.0,5.0,water | dimethicone | sd alcohol 40-b | talc | methyl methacrylate crosspolymer | isododecane | cetyl ethylhexanoate | diisopropyl sebacate | triethylhexanoin | lauryl peg-9 polydimethylsiloxyethyl dimethicone | glycerin | dextrin palmitate | sucrose tetrastearate triacetate | polybutylene glycol/ppg-9/1 copolymer | trimethylsiloxysilicate | xylitol | silica | sodium chloride | peg/ppg-14/7 dimethyl ether | saxifraga sarmentosa extract | sophora angustifolia root extract | disteardimonium hectorite | isostearic acid | calcium stearate | trisodium edta | vinyl dimethicone/methicone silsesquioxane crosspolymer | alcohol | bht | butylene glycol | stearic acid | sodium metabisulfite | syzygium jambos leaf extract | tocopherol | polysilicone-2 | methylparaben | fragrance | iron oxides,1,1,1,1,1
sun protect,shiseido,wetforce clear stick uv protector broad spectrum 50+,1022.0,4.3,diphenylsiloxy phenyl trimethicone | triethylhexanoin | mineral oil | hydroxystearic acid | dibutyl lauroyl glutamide | polyamide-8 | peg/ppg-14/7 dimethyl ether | lecithin | glycyrrhiza glabra (licorice) root extract | ppg-17 | silica dimethyl silylate | bht | tocopherol | pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate | fragrance,1,1,1,1,1
sun protect,peter thomas roth,instant mineral spf 45,1095.0,3.4,silica | aluminum hydroxide | stearic acid | polymethylsilsesquioxane | triethoxycaprylylsilane | retinyl palmitate (vitamin a) | tocopheryl acetate (vitamin e) | ascorbyl palmitate (vitamin c) | salix alba (willow) bark extract | water | butylene glycol | chlorphenesin | potassium sorbate | tetrasodium edta,1,1,1,1,1
sun protect,ilia,sheer vivid tinted moisturizer spf 20,1533.0,3.7,water | aloe barbadensis leaf juice | glycerin | caprylic capric triglyceride | sesamum indicum (sesame) seed oil | polyglyceryl-2 oleate | polyhydroxystearic acid | polyglyceryl-2 stearate | behenyl olivate | chondrus crispus extract | persea gratissima (avocado) oil | camellia sinensis (white peony tea) leaf | dimethicone | cocos nucifera (coconut) oil | butyrospermun parkii (shea butter) | rosa canina (rosehip) seed oil | rosmarinus officinalis (rosemary) leaf | jasminum officinale (jasmine) flower/leaf extract | lavandula angustifolia (lavender) flower/leaf/steam extract | eugenia caryophyllus (clove) flower extract | vitis vinifera (grape) fruit extract | sodium hyaluronate | tocopherol | ethylhexylglycerin | phenethyl alcohol. may contain (+/-): mica | titanium dioxide (ci 77891) | iron oxide (ci 77491 | ci 77492 | ci 77499),1,1,1,1,1
sun protect,supergoop,glow stick sunscreen spf 50,912.5,4.2,caprylic/capric triglyceride | octyldodecanol | isododecane | isohexadecane | dicaprylyl carbonate | c12-15 alkyl benzoate | dibutyl lauroyl glutamide | polyester-8 | dibutyl ethylhexanoyl glutamide | diethylhexyl syringylidenemalonate | helianthus annuus (sunflower) seed oil | pentaclethra macroloba seed oil | mauritia flexuosa fruit oil | limnanthes alba (meadowfoam) seed oil | calophyllum inophyllum seed oil | calendula officinalis extract | tocopherol,1,1,0,0,1
sun protect,first aid beauty,hello fab triple protection skin tint with goji berry spf 30,1241.0,4.1,cyclopentasiloxane | dimethicone | aqua (water | eau) | polymethyl methacrylate | c12-15 alkyl benzoate | cetyl diglyceryl tris(trimethylsiloxy)silylethyl dimethicone | cyclohexasiloxane | silica | polyhydroxystearic acid | sodium chloride | lycium barbarum fruit extract | glycyrrhiza glabra (licorice) root extract | chrysanthemum parthenium extract | camellia sinensis leaf extract | alteromonas ferment extract | haematococcus pluvialis extract | tocopherol | glycerin | sodium ascorbyl phosphate | propylene carbonate | potassium sorbate | disodium stearoyl glutamate | hexylene glycol | sucrose stearate | polyglyceryl-10 laurate | lecithin | quaternium-90 bentonite | butylene glycol | dimethicone/vinyl dimethicone crosspolymer | caprylyl glycol | disodium edta | aluminum hydroxide | phenoxyethanol | ci 77891 (titanium dioxide) | ci 77491/77492/77499 (iron oxides),1,1,1,1,1
sun protect,fresh,black tea age-delay lotion broad spectrum sunscreen spf 20,2555.0,3.5,water | isostearyl neopentanoate | glycerin | hydroxyethyl acrylate/sodium acryloyldimenthyl taurate copolymer | gylcine soja (soybean) oil | saccharomyces ferment filtrate | camellia sinensis leaf extract | rubus fruticosus (blackberry) leaf extract | litchi chinensis seed extract | adenosine | tocopherol | hydrogenated lecithin | fragrance | ethylhexyl palmitate | diethylhexyl syringylidenemalonate | potassium sorbate | sodium benzoate | butylene gylcol | trisodium edta | xanthan gum | sodium hyaluronate | maltodextrim | hydrogenated phosphatidylcholine | polysorbate 60 | sorbitan isostearate | bht | caprylic/capric triglycer-acid | biotin | phenoxyethanol | linalool,1,1,1,1,0
sun protect,biossance,squalane + mineral spf 45,1423.5,3.7,water | caprylic/capric triglyceride | squalane | polyglyceryl-3 sorbityl | linseedate | cetyl dimethicone | dimethicone | polymethylsilsesquioxane | glycerin | styrene/ acrylates copolymer | thermus thermophilus ferment | polyhydroxystearic acid | synthetic fluorphlogopite | sodium chloride | hydroxyacetophenone | tocopheryl acetate | saccharide isomerate | caramel | pentylene glycol | 1 | 2-hexanediol | caprylyl glycol | disteardimonium hectorite | triethoxycaprylylsilane | bisabolol | benzylidene dimethoxydimethylindanone | citrus aurantium amara (bitter orange) flower extract | zingiber officinale (ginger) root extract,1,1,1,1,1
sun protect,lancer,sheer fluid sun shield broad spectrum spf 30 sunscreen,2007.5,4.8,cyclopentasiloxane | water | alcohol | denat | glycerin | polymethyl methacrylate | polyglyceryl-3 polydimethylsiloxyethyl dimethicone | peg/ppg-18/18 dimethicone | vitis vinifera (grape) fruit cell extract | zingiber officinale (ginger) root extract | tropaeolum majus extract | helianthus annuus (sunflower) sprout extract | bisabolol | tocopherol | lecithin | peg-9 polydimethylsiloxyethyl dimethicone | triethoxysilylethyl polydimethylsiloxyethyl hexyl dimethicone | benzylidene dimethoxydimethylindanone | isomalt | hexylene glycol | caprylyl glycol | ethylhexylglycerin | phenoxyethanol,1,1,1,1,1
sun protect,supergoop,sun-defying sunscreen oil broad spectrum spf 50,1241.0,4.1,octyl dodecanol | caprylic/capric triglyceride | c12-15 alkyl benzoate | sd alcohol 40-b | ethylenediamine/hydrogenated dimer dilinoleate copolymer bis-di-c14-18 alkyl amide | isodecyl neopentanoate diisopropyl sebacate | lauryl lactate | alaria esculenta extract | limnanthes alba (meadowfoam) seed oil | raphanus sativus (radish) seed oil | vitis vinifera (grape) seed oil | helianthus annuus (sunflower) seed oil | tocotrienol | argania spinosa kernel oil | cocos nucifera (coconut) oil | butyrospermum parkii (shea) butter | punica granatum fruit extract | citrus grandis (grapefruit) peel extract | citrus aurantium dulcis (orange) peel extract | citrus tangerina (tangerine) peel extract | citrus limon (lemon) peel extract | calendula officinalis flower extract,1,1,1,0,0
sun protect,tarte,tarteguard 20 tinted moisturizer broad spectrum spf 20 sunscreen,1314.0,4.0,water | cyclopentasiloxane | peg/ppg-18/18 dimethicone | octyldodecyl neopentanoate | glycerin | dimethicone | aluminum hydroxide | stearic acid | phenoxyethanol | mica | boron nitride | sodium dehydroacetate | caprylyl glycol | sodium chloride | phytantriol | kaolin | magnesium ascorbyl phosphate | palmitic acid | dextrin palmitate | sodium hyaluronate | hexylene glycol | retinyl palmitate | tocopheryl acetate | tocopherol | tetrahexyldecyl ascorbate | methicone | butylene glycol | triethoxycaprylylsilane | calcium sodium phosphosilicate | saccharum officinarum (sugar cane) extract | pyrus malus (apple) fruit extract | citrus limon (lemon) fruit extract | citrus aurantium dulcis (orange) fruit extract | camellia oleifera leaf extract | panax ginseng root extract | ginkgo biloba leaf extract | anthemis nobilis flower extract | iron oxides,1,1,1,1,1
sun protect,tarte,tarteguard 30 vegan sunscreen lotion broad spectrum spf 30,1168.0,3.7,water | butyloctyl salicylate | coco-caprylate/caprate | c12-15 alkyl benzoate | caprylic/capric triglyceride | diheptyl succinate | polyglyceryl-6 distearate | propanediol | jojoba esters | glycerin | pyrus malus (apple) fruit extract | polysorbate 20 | polyhydroxystearic acid | polymethylsilsesquioxane | potassium cetyl phosphate | phenoxyethanol | alumina | diethylhexyl syringylidenemalonate | xanthan gum | tocopherols | glycine soja (soybean) oil | capryloyl glycerin/sebacic acid copolymer | citric acid | triethoxycaprylylsilane | lonicera caprifolium (honeysuckle) flower extract | trisodium ethylenediamine disuccinate | chlorphenesin | fragrance/parfum | stearic acid | ethylhexylglycerin | passiflora edulis seed oil | lonicera japonica (honeysuckle) flower extract | algae extract | pseudoalteromonas exopolysaccharides | sodium hyaluronate | sodium salicylate | propylene glycol | sodium dehydroacetate,1,1,1,1,1
sun protect,coola,classic face sport spf 50 - white tea,1168.0,3.9,acacia farnesiana (organic acacia) extract | acrylatescopolymer | amaranthus caudatus seed extract (organic) | camellia sinensis leafextract (organic) | caprylhydroxamic acid | caprylyl glycol | carthamus tinctorius(safflower) oleosomes | cirtus aurantium dulcis (organic orange) fruit water | dicaprylyl carbonate | euterpe oleracea (organic acai) fruit oil | flavor | fragariavesca (organic strawberry) fruit extract | glycerin (organic) | helianthus annuus(organic sunflower) seed extract | 1 | 2-hexanediol | linum usitatissimum (organiclinseed) seed oil | oenothera biennis (organic evening primrose) oil | planktonextract | salvia hispanica (organic chia) seed oil | trisodium ethylenediaminedisuccinate | water | xanthan gum,1,1,1,0,1
